urls,event_id,shape
http://www.mufoncms.com/files_jeud8334j/62758_submitter_file2__IMG20150120034538.jpg,62758,Star-like
http://www.mufoncms.com/files_jeud8334j/62755_submitter_file1__10922563102037230011007271608352112126754231n.jpg,62755,Star-like
http://www.mufoncms.com/files_jeud8334j/56796_submitter_file1__image.jpg,56796,Boomerang
http://www.mufoncms.com/files_jeud8334j/56778_submitter_file1__IMG2371.jpg,56778,Unknown
http://www.mufoncms.com/files_jeud8334j/56775_submitter_file1__marknufos.jpg,56775,Sphere
http://www.mufoncms.com/files_jeud8334j/56770_submitter_file1__UFOMoundsParkMN3.jpg,56770,Cylinder
http://www.mufoncms.com/files_jeud8334j/56766_submitter_file1__image.jpg,56766,Diamond
http://www.mufoncms.com/files_jeud8334j/56765_submitter_file1__JPG.png,56765,Unknown
http://www.mufoncms.com/files_jeud8334j/85448_submitter_file1__Cropped.JPG,85448,Other
http://www.mufoncms.com/files_jeud8334j/85446_submitter_file1__ScreenShot20170728at11.02.59PM.jpg,85446,Sphere
http://www.mufoncms.com/files_jeud8334j/85445_submitter_file1__ufo.jpg,85445,Cylinder
http://www.mufoncms.com/files_jeud8334j/85443_submitter_file1__DSC0679.JPG,85443,Egg
http://www.mufoncms.com/files_jeud8334j/85433_submitter_file1__0520PM.JPG,85433,Square
http://www.mufoncms.com/files_jeud8334j/85428_submitter_file1__PDRM0485.JPG,85428,Oval
http://www.mufoncms.com/files_jeud8334j/85427_submitter_file1__20170727172933.jpg,85427,Teardrop
http://www.mufoncms.com/files_jeud8334j/54899_submitter_file1__WeaverRandolfOrb.JPG,54899,Sphere
http://www.mufoncms.com/files_jeud8334j/54898_submitter_file1__image.jpg,54898,Fireball
http://www.mufoncms.com/files_jeud8334j/54894_submitter_file1__HAWKORIGSHOT.jpg,54894,Circle
http://www.mufoncms.com/files_jeud8334j/54893_submitter_file1__image.jpg,54893,Cigar
http://www.mufoncms.com/files_jeud8334j/54892_submitter_file1__LakeGastonatSunset.JPG,54892,Unknown
http://www.mufoncms.com/files_jeud8334j/54887_submitter_file1__DSCF26132.JPG,54887,Triangle
http://www.mufoncms.com/files_jeud8334j/54886_submitter_file1__20140321144835141.jpg,54886,Chevron
http://www.mufoncms.com/files_jeud8334j/54880_submitter_file1__UFO.jpg,54880,Oval
http://www.mufoncms.com/files_jeud8334j/54868_submitter_file1__ufo.jpg,54868,Oval
http://www.mufoncms.com/files_jeud8334j/75223_submitter_file1__1.jpg,75223,Sphere
http://www.mufoncms.com/files_jeud8334j/75197_submitter_file1__20160306214452.jpg,75197,Sphere
http://www.mufoncms.com/files_jeud8334j/75194_submitter_file1__image.jpg,75194,Unknown
http://www.mufoncms.com/files_jeud8334j/39636_submitter_file1__TRIANGLE1.JPG,39636,Triangle
http://www.mufoncms.com/files_jeud8334j/30505_submitter_file1__IMG_2011_07_31_7364.JPG,30505,Cone
http://www.mufoncms.com/files_jeud8334j/30497_submitter_file1__ufos317116.20p.m006.jpg,30497,Star-like
http://www.mufoncms.com/files_jeud8334j/30493_submitter_file1__UFO.bmp,30493,Cigar
http://www.mufoncms.com/files_jeud8334j/30489_submitter_file1__DSCF0043.JPG,30489,Unknown
http://www.mufoncms.com/files_jeud8334j/30480_submitter_file1__015.JPG,30480,Diamond
http://www.mufoncms.com/files_jeud8334j/25044_submitter_file1__Imagesdenight882010001.jpg,25044,Circle
http://www.mufoncms.com/files_jeud8334j/25043_submitter_file1__discs.JPG,25043,Disc
http://www.mufoncms.com/files_jeud8334j/25041_submitter_file1__JULY31-2010010.EDITEDjpg.jpg,25041,Circle
http://www.mufoncms.com/files_jeud8334j/25037_submitter_file1__Lightning-2-Guides.jpg,25037,Unknown
http://www.mufoncms.com/files_jeud8334j/25036_submitter_file1__Frame-1_Guides.jpg,25036,Unknown
http://www.mufoncms.com/files_jeud8334j/25035_submitter_file1__Lghtnin-1_Guides.jpg,25035,Unknown
http://www.mufoncms.com/files_jeud8334j/25031_submitter_file1__080810_01A.jpg,25031,Star-like
http://www.mufoncms.com/files_jeud8334j/25028_submitter_file1__pittsfield_ufo.png,25028,Blimp
http://www.mufoncms.com/files_jeud8334j/71209_submitter_file1__ericufomirmar.jpg,71209,Sphere
http://www.mufoncms.com/files_jeud8334j/71205_submitter_file1__1.JPG,71205,Sphere
http://www.mufoncms.com/files_jeud8334j/71200_submitter_file1__20151005172330.jpg,71200,Sphere
http://www.mufoncms.com/files_jeud8334j/71193_submitter_file1__20150928214710.jpg,71193,Sphere
http://www.mufoncms.com/files_jeud8334j/36312_submitter_file1__shuttleufo.JPG,36312,Disc
http://www.mufoncms.com/files_jeud8334j/36309_submitter_file1__P10001291.jpg,36309,Square
http://www.mufoncms.com/files_jeud8334j/36303_submitter_file1__EdmontonSEsky.bmp,36303,Unknown
http://www.mufoncms.com/files_jeud8334j/36297_submitter_file1__CIMG2683.JPG,36297,Circle
http://www.mufoncms.com/files_jeud8334j/36295_submitter_file1__6Orbs3-3-12.jpg,36295,Disc
http://www.mufoncms.com/files_jeud8334j/36287_submitter_file1__UFO2.jpg,36287,Sphere
http://www.mufoncms.com/files_jeud8334j/83328_submitter_file1__ThompsonR011of13.jpg,83328,Square
http://www.mufoncms.com/files_jeud8334j/83327_submitter_file1__IMG0158.JPG,83327,Boomerang
http://www.mufoncms.com/files_jeud8334j/83317_submitter_file1__UFOblended.png,83317,Cylinder
http://www.mufoncms.com/files_jeud8334j/83311_submitter_file1__IMG20170423185143.jpg,83311,Egg
http://www.mufoncms.com/files_jeud8334j/83307_submitter_file1__DSC0441.JPG,83307,Triangle
http://www.mufoncms.com/files_jeud8334j/83306_submitter_file1__2012041912.39.00.jpg,83306,Disc
http://www.mufoncms.com/files_jeud8334j/83303_submitter_file1__IMG0004.JPG,83303,Saturn-like
http://www.mufoncms.com/files_jeud8334j/83301_submitter_file1__WP20160814155549Smart.jpg,83301,Boomerang
http://www.mufoncms.com/files_jeud8334j/83297_submitter_file1__UFOwalnutshape.JPG,83297,Saturn-like
http://www.mufoncms.com/files_jeud8334j/51979_submitter_file2__20131101190334.jpg,51979,Unknown
http://www.mufoncms.com/files_jeud8334j/51978_submitter_file1__20131101205117.jpg,51978,Fireball
http://www.mufoncms.com/files_jeud8334j/51977_submitter_file1__IMGP0054.JPG,51977,Boomerang
http://www.mufoncms.com/files_jeud8334j/51976_submitter_file1__WP000240.jpg,51976,Cone
http://www.mufoncms.com/files_jeud8334j/51975_submitter_file1__IMAG0407.jpg,51975,Circle
http://www.mufoncms.com/files_jeud8334j/51972_submitter_file1__IMG6764.jpeg,51972,Circle
http://www.mufoncms.com/files_jeud8334j/51967_submitter_file1__IMG10421.JPG,51967,Sphere
http://www.mufoncms.com/files_jeud8334j/51964_submitter_file1__IMG20131031190110.jpg,51964,Triangle
http://www.mufoncms.com/files_jeud8334j/51962_submitter_file1__image.jpg,51962,Circle
http://www.mufoncms.com/files_jeud8334j/51960_submitter_file1__730pmOct31.JPG,51960,Sphere
http://www.mufoncms.com/files_jeud8334j/51953_submitter_file1__ResizedImage951383189752787.jpg,51953,Fireball
http://www.mufoncms.com/files_jeud8334j/51952_submitter_file1__041.jpg,51952,Cylinder
http://www.mufoncms.com/files_jeud8334j/22247_submitter_file1__UFOsketch.jpg,22247,Other
http://www.mufoncms.com/files_jeud8334j/22245_submitter_file1__UFO.png,22245,Cigar
http://www.mufoncms.com/files_jeud8334j/22244_submitter_file1__DSC00267.JPG,22244,Cigar
http://www.mufoncms.com/files_jeud8334j/22238_submitter_file1__UFO-Triangleexample1.jpg,22238,Triangle
http://www.mufoncms.com/files_jeud8334j/22236_submitter_file1__DSCN1290.JPG,22236,Cigar
http://www.mufoncms.com/files_jeud8334j/22232_submitter_file1__chem5.bmp,22232,Other
http://www.mufoncms.com/files_jeud8334j/22231_submitter_file1__7-29-01FRONTIERDAYSCHEYENNEWYOMING--THUNDERBIRDS--KENPFEIFER--PIC1.JPG,22231,Egg
http://www.mufoncms.com/files_jeud8334j/22227_submitter_file1__FLYINGHUMANOID.jpg,22227,Other
http://www.mufoncms.com/files_jeud8334j/22221_submitter_file1__torres10034.jpg,22221,Disc
http://www.mufoncms.com/files_jeud8334j/22218_submitter_file1__WeirdExhaustTrail1.jpg,22218,Unknown
http://www.mufoncms.com/files_jeud8334j/10862_submitter_file1__884996018_88c3fe9258_o.jpg,10862,Circle
http://www.mufoncms.com/files_jeud8334j/10852_submitter_file1__notsurewhatitwas.bmp,10852,Other
http://www.mufoncms.com/files_jeud8334j/20390_submitter_file1__ufo1.bmp,20390,Star-like
http://www.mufoncms.com/files_jeud8334j/20388_submitter_file1__IMG_0295.JPG,20388,Circle
http://www.mufoncms.com/files_jeud8334j/20383_submitter_file1__WTFplaneisthis.bmp,20383,Other
http://www.mufoncms.com/files_jeud8334j/20380_submitter_file1__sighting.jpg,20380,Triangle
http://www.mufoncms.com/files_jeud8334j/6427_submitter_file1__franklinfield.bmp,6427,Flash
http://www.mufoncms.com/files_jeud8334j/6424_submitter_file1__UFO4.jpg,6424,Boomerang
http://www.mufoncms.com/files_jeud8334j/6423_submitter_file1__UFO2.JPG,6423,Sphere
http://www.mufoncms.com/files_jeud8334j/66901_submitter_file1__IMG20150616091417.jpg,66901,Circle
http://www.mufoncms.com/files_jeud8334j/66900_submitter_file1__2timescamebackufo.jpg,66900,Sphere
http://www.mufoncms.com/files_jeud8334j/66898_submitter_file1__110587063404040461701292196589880870933294n125767600x274.jpg,66898,Diamond
http://www.mufoncms.com/files_jeud8334j/66895_submitter_file1__Screenshot20150607150309.png,66895,Sphere
http://www.mufoncms.com/files_jeud8334j/66894_submitter_file1__IMG2090.JPG,66894,Triangle
http://www.mufoncms.com/files_jeud8334j/66883_submitter_file1__DSCF4539.JPG,66883,Unknown
http://www.mufoncms.com/files_jeud8334j/66881_submitter_file1__20150621202936.jpg,66881,Unknown
http://www.mufoncms.com/files_jeud8334j/81519_submitter_file1__20170113190316.jpg,81519,Circle
http://www.mufoncms.com/files_jeud8334j/81502_submitter_file1__fullsupermoon033.jpg,81502,Sphere
http://www.mufoncms.com/files_jeud8334j/81501_submitter_file1__IMG1887.JPG,81501,Other
http://www.mufoncms.com/files_jeud8334j/81499_submitter_file1__20170111211310.jpg,81499,Cylinder
http://www.mufoncms.com/files_jeud8334j/81497_submitter_file3__CloseUp1.JPG,81497,Cylinder
http://www.mufoncms.com/files_jeud8334j/81490_submitter_file1__received646816645500663.jpeg,81490,Egg
http://www.mufoncms.com/files_jeud8334j/81488_submitter_file1__IMG5367.JPG,81488,Egg
http://www.mufoncms.com/files_jeud8334j/52296_submitter_file1__5thSaucer.jpg,52296,Cylinder
http://www.mufoncms.com/files_jeud8334j/52291_submitter_file1__20131103184529.jpg,52291,Unknown
http://www.mufoncms.com/files_jeud8334j/52290_submitter_file1__ufo.jpg,52290,Disc
http://www.mufoncms.com/files_jeud8334j/52282_submitter_file1__IMAGE026.JPG,52282,Disc
http://www.mufoncms.com/files_jeud8334j/52275_submitter_file1__image.jpg,52275,Diamond
http://www.mufoncms.com/files_jeud8334j/57795_submitter_file1__Myhouse4thofJuly2014012.JPG,57795,Circle
http://www.mufoncms.com/files_jeud8334j/57791_submitter_file1__Snapshot.jpg,57791,Star-like
http://www.mufoncms.com/files_jeud8334j/57786_submitter_file1__ufos2006.JPEG,57786,Unknown
http://www.mufoncms.com/files_jeud8334j/57785_submitter_file1__croquisavistam.jpg,57785,Fireball
http://www.mufoncms.com/files_jeud8334j/57781_submitter_file1__DSC0272.JPG,57781,Disc
http://www.mufoncms.com/files_jeud8334j/57780_submitter_file1__image.jpg,57780,Other
http://www.mufoncms.com/files_jeud8334j/57771_submitter_file1__GEDC0001.JPG,57771,Sphere
http://www.mufoncms.com/files_jeud8334j/72213_submitter_file1__DSCN00110004.jpg,72213,Circle
http://www.mufoncms.com/files_jeud8334j/72212_submitter_file1__121934508722059995534332162872378234587702n1.jpg,72212,Bullet
http://www.mufoncms.com/files_jeud8334j/72200_submitter_file1__image.jpeg,72200,Triangle
http://www.mufoncms.com/files_jeud8334j/26928_submitter_file1__PC070089.JPG,26928,Oval
http://www.mufoncms.com/files_jeud8334j/26926_submitter_file1__12-08-2010-sighting-SW.jpg,26926,Disc
http://www.mufoncms.com/files_jeud8334j/26923_submitter_file1__Jrs_UFO.jpg,26923,Disc
http://www.mufoncms.com/files/59206_submitter_file1__IMAG0309.jpg,59206,Sphere
http://www.mufoncms.com/files/59198_submitter_file1__IMG0151.JPG,59198,Triangle
http://www.mufoncms.com/files/59194_submitter_file1__2544924.gif,59194,Disc
http://www.mufoncms.com/files/59192_submitter_file1__JacobPhone253.JPG,59192,Circle
http://www.mufoncms.com/files/59191_submitter_file1__IMG201408222140373332.jpg,59191,Star-like
http://www.mufoncms.com/files/59183_submitter_file1__GoogleEarthImage.jpg,59183,Other
http://www.mufoncms.com/files/59176_submitter_file1__TemeculaUFO.jpg,59176,Disc
http://www.mufoncms.com/files/59174_submitter_file1__SAM3900.JPG,59174,Disc
http://www.mufoncms.com/files_jeud8334j/28915_submitter_file1__SomethingflyinginEngland.png,28915,Unknown
http://www.mufoncms.com/files_jeud8334j/28910_submitter_file1__IMG_0621.JPG,28910,Sphere
http://www.mufoncms.com/files_jeud8334j/28898_submitter_file1__IMG_0627.JPG,28898,Oval
http://www.mufoncms.com/files_jeud8334j/28890_submitter_file1__tuscaloosatornado.jpg,28890,Circle
http://www.mufoncms.com/files_jeud8334j/28887_submitter_file1__SomethingflyinginEngland.png,28887,Disc
http://www.mufoncms.com/files_jeud8334j/72776_submitter_file1__image.jpg,72776,Other
http://www.mufoncms.com/files_jeud8334j/72772_submitter_file1__20151126230253.jpg,72772,Square
http://www.mufoncms.com/files_jeud8334j/72765_submitter_file1__BloodMoonUFO007.JPG,72765,Circle
http://www.mufoncms.com/files_jeud8334j/72758_submitter_file1__q21.jpg,72758,Sphere
http://www.mufoncms.com/files_jeud8334j/72751_submitter_file1__IMG0090.JPG,72751,Cylinder
http://www.mufoncms.com/files_jeud8334j/72747_submitter_file1__DSC0001.JPG,72747,Star-like
http://www.mufoncms.com/files_jeud8334j/72746_submitter_file1__DSC0001.JPG,72746,Star-like
http://www.mufoncms.com/files_jeud8334j/72745_submitter_file1__weircoverd.png,72745,Sphere
http://www.mufoncms.com/files_jeud8334j/72744_submitter_file1__IMG20151121145028.jpg,72744,Unknown
http://www.mufoncms.com/files_jeud8334j/53094_submitter_file2__ufopic231122013.jpeg,53094,Circle
http://www.mufoncms.com/files_jeud8334j/53087_submitter_file1__DSC01151.JPG,53087,Sphere
http://www.mufoncms.com/files_jeud8334j/53085_submitter_file1__image.jpg,53085,Triangle
http://www.mufoncms.com/files_jeud8334j/53079_submitter_file1__image.jpg,53079,Fireball
http://www.mufoncms.com/files_jeud8334j/53069_submitter_file1__ufo.jpg,53069,Cigar
http://www.mufoncms.com/files_jeud8334j/53066_submitter_file1__photo.JPG,53066,Cylinder
http://www.mufoncms.com/files_jeud8334j/86817_submitter_file1__IMG4144.JPG,86817,Square
http://www.mufoncms.com/files_jeud8334j/86812_submitter_file1__IMG1596.JPG,86812,Disc
http://www.mufoncms.com/files_jeud8334j/86808_submitter_file1__DSC0840.JPG,86808,Cone
http://www.mufoncms.com/files_jeud8334j/86807_submitter_file2__201709202.JPG,86807,Circle
http://www.mufoncms.com/files_jeud8334j/86804_submitter_file2__IMG1325.JPG,86804,Teardrop
http://www.mufoncms.com/files_jeud8334j/86802_submitter_file1__071.JPG,86802,Circle
http://www.mufoncms.com/files_jeud8334j/9315_submitter_file1__Photo1a.JPG,9315,Other
http://www.mufoncms.com/files_jeud8334j/9304_submitter_file1__Capture3.bmp,9304,Circle
http://www.mufoncms.com/files_jeud8334j/9303_submitter_file1__Capture3.JPG,9303,Disc
http://www.mufoncms.com/files_jeud8334j/9294_submitter_file3__ScannedImage-3.jpg,9294,Star-like
http://www.mufoncms.com/files_jeud8334j/9286_submitter_file1__DSCF0211croppedpicture.jpg,9286,Egg
http://www.mufoncms.com/files_jeud8334j/18541_submitter_file1__006.JPG,18541,Fireball
http://www.mufoncms.com/files_jeud8334j/18540_submitter_file1__104_5590ZX.jpg,18540,Other
http://www.mufoncms.com/files_jeud8334j/18531_submitter_file1__pinkclouds3.jpg,18531,Sphere
http://www.mufoncms.com/files_jeud8334j/18528_submitter_file1__1223_09_1---Big-Blue-Sky--Montana--USA_web.jpg,18528,Fireball
http://www.mufoncms.com/files_jeud8334j/18525_submitter_file1__20090804035413_c11.jpg,18525,Triangle
http://www.mufoncms.com/files_jeud8334j/18519_submitter_file1__UFO-PROBEFBICSI1.jpg,18519,Cylinder
http://www.mufoncms.com/files_jeud8334j/18517_submitter_file1__Diagram.jpg,18517,Star-like
http://www.mufoncms.com/files_jeud8334j/18516_submitter_file1__UFOinthecloud.JPG,18516,Disc
http://www.mufoncms.com/files_jeud8334j/18515_submitter_file1__Picture1401.jpg,18515,Disc
http://www.mufoncms.com/files_jeud8334j/23915_submitter_file1__100_0958.JPG,23915,Cone
http://www.mufoncms.com/files_jeud8334j/23909_submitter_file1__Memorial-Picnic-5-30-10050.jpg,23909,Circle
http://www.mufoncms.com/files_jeud8334j/23900_submitter_file1__P1000177.JPG,23900,Unknown
http://www.mufoncms.com/files_jeud8334j/23898_submitter_file1__spacecraft.JPG,23898,Cigar
http://www.mufoncms.com/files_jeud8334j/23894_submitter_file1__100_3149.JPG,23894,Diamond
http://www.mufoncms.com/files_jeud8334j/23893_submitter_file1__Flying-Object-Golden-Spike-Nat-Mon-A.jpg,23893,Other
http://www.mufoncms.com/files_jeud8334j/84512_submitter_file1__IMG2057.JPG,84512,Star-like
http://www.mufoncms.com/files_jeud8334j/84511_submitter_file1__IMG3113.JPG,84511,Fireball
http://www.mufoncms.com/files_jeud8334j/84508_submitter_file1__FullSizeRender.jpg,84508,Star-like
http://www.mufoncms.com/files_jeud8334j/84503_submitter_file1__IMG7212.JPG,84503,Sphere
http://www.mufoncms.com/files_jeud8334j/84502_submitter_file1__norwichufo2.jpg,84502,Sphere
http://www.mufoncms.com/files_jeud8334j/84499_submitter_file2__20170526135515.png,84499,Sphere
http://www.mufoncms.com/files_jeud8334j/84491_submitter_file1__20170619181923.jpg,84491,Disc
http://www.mufoncms.com/files_jeud8334j/84489_submitter_file1__IMG0355.JPG,84489,Diamond
http://www.mufoncms.com/files_jeud8334j/70484_submitter_file1__IMG1240.JPG,70484,Circle
http://www.mufoncms.com/files_jeud8334j/70469_submitter_file1__Untitled.png,70469,Disc
http://www.mufoncms.com/files_jeud8334j/70463_submitter_file1__DSCN4409.JPG,70463,Sphere
http://www.mufoncms.com/files_jeud8334j/70458_submitter_file1__ApsleyUFO1.jpg,70458,Star-like
http://www.mufoncms.com/files_jeud8334j/79799_submitter_file1__image.jpeg,79799,Saturn-like
http://www.mufoncms.com/files_jeud8334j/79788_submitter_file1__image.png,79788,Sphere
http://www.mufoncms.com/files_jeud8334j/79785_submitter_file1__IMG20161013205020.jpg,79785,Cylinder
http://www.mufoncms.com/files_jeud8334j/79783_submitter_file1__IMG0935.JPG,79783,Circle
http://www.mufoncms.com/files_jeud8334j/79780_submitter_file1__1201609190652041.jpg,79780,Disc
http://www.mufoncms.com/files_jeud8334j/68411_submitter_file1__DSC0001.JPG,68411,Disc
http://www.mufoncms.com/files_jeud8334j/68410_submitter_file2__image.jpg,68410,Disc
http://www.mufoncms.com/files_jeud8334j/68403_submitter_file1__20150716234919.jpg,68403,Other
http://www.mufoncms.com/files_jeud8334j/68401_submitter_file1__20150717183956.jpg,68401,Other
http://www.mufoncms.com/files_jeud8334j/68398_submitter_file1__20150705150745.jpg,68398,Bullet
http://www.mufoncms.com/files_jeud8334j/68393_submitter_file1__20150320093529.jpg,68393,Disc
http://www.mufoncms.com/files_jeud8334j/68386_submitter_file1__similarviewwehadoverlookingthePulgasCanyonOpenSpacePreserve.jpg,68386,Blimp
http://www.mufoncms.com/files_jeud8334j/68385_submitter_file1__20150717003931LLS.jpg,68385,Star-like
http://www.mufoncms.com/files_jeud8334j/68384_submitter_file1__IMG13991.JPG,68384,Square
http://www.mufoncms.com/files_jeud8334j/68382_submitter_file1__DSC01522.jpg,68382,Bullet
