event_id,urls,label
82424,http://www.mufoncms.com/files_jeud8334j/82424_submitter_file1__201702251912191488071593124.jpg,volcano
82430,http://www.mufoncms.com/files_jeud8334j/82430_submitter_file1__UFO1.jpg,"seashore, coast, seacoast, sea-coast"
82443,http://www.mufoncms.com/files_jeud8334j/82443_submitter_file2__20170225230319.png,"solar dish, solar collector, solar furnace"
82446,http://www.mufoncms.com/files_jeud8334j/82446_submitter_file1__IMG20170227040926097.jpg,baseball
82448,http://www.mufoncms.com/files_jeud8334j/82448_submitter_file1__PicsArt030212.32.09.jpg,"traffic light, traffic signal, stoplight"
82457,http://www.mufoncms.com/files_jeud8334j/82457_submitter_file1__FBIMG1488517796076.jpg,barn
82461,http://www.mufoncms.com/files_jeud8334j/82461_submitter_file1__IMG2107.PNG,envelope
82468,http://www.mufoncms.com/files_jeud8334j/82468_submitter_file1__20170303173054.jpg,castle
82469,http://www.mufoncms.com/files_jeud8334j/82469_submitter_file1__IMG20170220145208910.jpg,"lakeside, lakeshore"
82481,http://www.mufoncms.com/files_jeud8334j/82481_submitter_file1__IMG7697.JPG,"church, church building"
82494,http://www.mufoncms.com/files_jeud8334j/82494_submitter_file4__IMG0504.PNG,"nematode, nematode worm, roundworm"
82502,http://www.mufoncms.com/files_jeud8334j/82502_submitter_file1__IMG0058.JPG,"doormat, welcome mat"
82504,http://www.mufoncms.com/files_jeud8334j/82504_submitter_file1__IMG0476.JPG,barn
82519,http://www.mufoncms.com/files_jeud8334j/82519_submitter_file1__jcbufosighting1.png,Petri dish
82520,http://www.mufoncms.com/files_jeud8334j/82520_submitter_file1__lbermudezufosighting1.png,espresso
82521,http://www.mufoncms.com/files_jeud8334j/82521_submitter_file1__20170303145727facepixelized.jpg,trench coat
82525,http://www.mufoncms.com/files_jeud8334j/82525_submitter_file1__auroralopesufosighting1.png,Petri dish
82529,http://www.mufoncms.com/files_jeud8334j/82529_submitter_file1__joseacostaufosighting.png,strainer
82530,http://www.mufoncms.com/files_jeud8334j/82530_submitter_file1__pedroalonzoufosighting.png,digital clock
82532,http://www.mufoncms.com/files_jeud8334j/82532_submitter_file1__petelopezufosighting.png,"nematode, nematode worm, roundworm"
82534,http://www.mufoncms.com/files_jeud8334j/82534_submitter_file1__image.jpeg,bow
82535,http://www.mufoncms.com/files_jeud8334j/82535_submitter_file1__eddieufosighting.png,strainer
82536,http://www.mufoncms.com/files_jeud8334j/82536_submitter_file1__2UFOs0603171950Illustration.png,"spider web, spider's web"
82538,http://www.mufoncms.com/files_jeud8334j/82538_submitter_file1__20170304194508.jpg,"traffic light, traffic signal, stoplight"
82553,http://www.mufoncms.com/files_jeud8334j/82553_submitter_file1__engineeringnewlocation.jpg,"microphone, mike"
82556,http://www.mufoncms.com/files_jeud8334j/82556_submitter_file1__soucoupecedric.jpg,envelope
82559,http://www.mufoncms.com/files_jeud8334j/82559_submitter_file1__0307171103cHDR.jpg,fountain
82564,http://www.mufoncms.com/files_jeud8334j/82564_submitter_file1__3.JPG,"bald eagle, American eagle, Haliaeetus leucocephalus"
82578,http://www.mufoncms.com/files_jeud8334j/82578_submitter_file1__OvniUFOSaintDenisMoufiaRunionle5janvier2017.jpg,"nematode, nematode worm, roundworm"
82592,http://www.mufoncms.com/files_jeud8334j/82592_submitter_file2__IMG0151.PNG,"parachute, chute"
82593,http://www.mufoncms.com/files_jeud8334j/82593_submitter_file1__IMG7677.JPG,"seashore, coast, seacoast, sea-coast"
82604,http://www.mufoncms.com/files_jeud8334j/82604_submitter_file3__20170227192007.jpg,"spotlight, spot"
82610,http://www.mufoncms.com/files_jeud8334j/82610_submitter_file1__IMG0341.JPG,volcano
82615,http://www.mufoncms.com/files_jeud8334j/82615_submitter_file1__DSC0098.JPG,tennis ball
82617,http://www.mufoncms.com/files_jeud8334j/82617_submitter_file1__20170304174559.jpg,"flagpole, flagstaff"
82619,http://www.mufoncms.com/files_jeud8334j/82619_submitter_file1__AvistamentoUfoTerraodeCasaItu12032017s445damanh01.jpg,ping-pong ball
82620,http://www.mufoncms.com/files_jeud8334j/82620_submitter_file1__1489379127104183991351.jpg,"walking stick, walkingstick, stick insect"
82638,http://www.mufoncms.com/files_jeud8334j/82638_submitter_file1__IMG9421.JPG,"spotlight, spot"
82639,http://www.mufoncms.com/files_jeud8334j/82639_submitter_file4__2017020921.10.02hhhggffhhgggff.jpg,"gong, tam-tam"
82645,http://www.mufoncms.com/files_jeud8334j/82645_submitter_file1__20170123081245.jpg,"promontory, headland, head, foreland"
82653,http://www.mufoncms.com/files_jeud8334j/82653_submitter_file1__139.jpg,"airship, dirigible"
82659,http://www.mufoncms.com/files_jeud8334j/82659_submitter_file5__1.jpg,palace
82662,http://www.mufoncms.com/files_jeud8334j/82662_submitter_file1__RSCN0386.JPG,"nematode, nematode worm, roundworm"
82663,http://www.mufoncms.com/files_jeud8334j/82663_submitter_file1__received1339683942765250.jpeg,space shuttle
82664,http://www.mufoncms.com/files_jeud8334j/82664_submitter_file1__Screenshot20170212035939.png,"web site, website, internet site, site"
82673,http://www.mufoncms.com/files_jeud8334j/82673_submitter_file1__IMG1112.JPG,menu
82678,http://www.mufoncms.com/files_jeud8334j/82678_submitter_file1__CielMagog001.JPG,"lampshade, lamp shade"
82679,http://www.mufoncms.com/files_jeud8334j/82679_submitter_file1__20170314215745.jpg,fountain
82714,http://www.mufoncms.com/files_jeud8334j/82714_submitter_file1__2DSC2925.JPG,steel arch bridge
82715,http://www.mufoncms.com/files_jeud8334j/82715_submitter_file2__IMG2472.JPG,rapeseed
82717,http://www.mufoncms.com/files_jeud8334j/82717_submitter_file1__DrawOnPhoto1477404431094.png,bubble
82718,http://www.mufoncms.com/files_jeud8334j/82718_submitter_file1__20170319165318.jpg,fountain
82719,http://www.mufoncms.com/files_jeud8334j/82719_submitter_file1__UFO.jpg,envelope
82723,http://www.mufoncms.com/files_jeud8334j/82723_submitter_file1__20130711213859.jpg,crane
82727,http://www.mufoncms.com/files_jeud8334j/82727_submitter_file1__P1010135.JPG,"sandbar, sand bar"
82730,http://www.mufoncms.com/files_jeud8334j/82730_submitter_file1__201703191152200.jpg,fountain
82735,http://www.mufoncms.com/files_jeud8334j/82735_submitter_file1__received10212300510333930.jpeg,park bench
82744,http://www.mufoncms.com/files_jeud8334j/82744_submitter_file1__20170320181650.jpg,"spotlight, spot"
82745,http://www.mufoncms.com/files_jeud8334j/82745_submitter_file2__IMG0727.JPG,abaya
82768,http://www.mufoncms.com/files_jeud8334j/82768_submitter_file2__1744051810212739696146777655933054n.jpg,"worm fence, snake fence, snake-rail fence, Virginia fence"
82778,http://www.mufoncms.com/files_jeud8334j/82778_submitter_file2__20161119074711HDR.jpg,"lumbermill, sawmill"
82788,http://www.mufoncms.com/files_jeud8334j/82788_submitter_file1__IMG1374.JPG,balloon
82793,http://www.mufoncms.com/files_jeud8334j/82793_submitter_file1__MUFONCase82527actualsizeofpic.jpg,"parachute, chute"
82796,http://www.mufoncms.com/files_jeud8334j/82796_submitter_file1__CIMG0120.JPG,"Siamese cat, Siamese"
82805,http://www.mufoncms.com/files_jeud8334j/82805_submitter_file1__1.jpg,pole
82806,http://www.mufoncms.com/files_jeud8334j/82806_submitter_file1__1.jpg,pole
82813,http://www.mufoncms.com/files_jeud8334j/82813_submitter_file6__317SaucerShapeBeforeRectangle.jpg,"laptop, laptop computer"
82819,http://www.mufoncms.com/files_jeud8334j/82819_submitter_file1__formufon03242017nightx.JPG,volcano
82820,http://www.mufoncms.com/files_jeud8334j/82820_submitter_file1__IMG0791.PNG,"parachute, chute"
82822,http://www.mufoncms.com/files_jeud8334j/82822_submitter_file1__IMG0719.JPG,pole
82824,http://www.mufoncms.com/files_jeud8334j/82824_submitter_file1__DSC06560.JPG,"lakeside, lakeshore"
82834,http://www.mufoncms.com/files_jeud8334j/82834_submitter_file1__ufo.jpg,"parachute, chute"
82836,http://www.mufoncms.com/files_jeud8334j/82836_submitter_file1__20170117193647.jpg,"nematode, nematode worm, roundworm"
82928,http://www.mufoncms.com/files_jeud8334j/82928_submitter_file1__IMG2348.JPG,balloon
82940,http://www.mufoncms.com/files_jeud8334j/82940_submitter_file1__IMAG0627.jpg,"spotlight, spot"
82943,http://www.mufoncms.com/files_jeud8334j/82943_submitter_file1__603F8CB409EB4269B30FB82FEF491600.jpg,"lakeside, lakeshore"
82948,http://www.mufoncms.com/files_jeud8334j/82948_submitter_file1__IMG1345.JPG,"seashore, coast, seacoast, sea-coast"
82950,http://www.mufoncms.com/files_jeud8334j/82950_submitter_file1__IMG20170403080459.jpg,"parachute, chute"
82955,http://www.mufoncms.com/files_jeud8334j/82955_submitter_file1__IMG1689.JPG,"nematode, nematode worm, roundworm"
83029,http://www.mufoncms.com/files_jeud8334j/83029_submitter_file1__20170407235619.jpg,"nematode, nematode worm, roundworm"
83041,http://www.mufoncms.com/files_jeud8334j/83041_submitter_file1__IMG1170.JPG,"punching bag, punch bag, punching ball, punchball"
83043,http://www.mufoncms.com/files_jeud8334j/83043_submitter_file2__20170409063000.jpg,"snowplow, snowplough"
83045,http://www.mufoncms.com/files_jeud8334j/83045_submitter_file1__IMG0125.JPG,"spotlight, spot"
83047,http://www.mufoncms.com/files_jeud8334j/83047_submitter_file1__UFO.jpg,barn
83048,http://www.mufoncms.com/files_jeud8334j/83048_submitter_file1__Ufo11.jpg,"nematode, nematode worm, roundworm"
83054,http://www.mufoncms.com/files_jeud8334j/83054_submitter_file1__received2123257324567427.jpeg,"web site, website, internet site, site"
83055,http://www.mufoncms.com/files_jeud8334j/83055_submitter_file1__IMG0126.JPG,"sandbar, sand bar"
83056,http://www.mufoncms.com/files_jeud8334j/83056_submitter_file1__IMG0126.JPG,"sandbar, sand bar"
83065,http://www.mufoncms.com/files_jeud8334j/83065_submitter_file1__Mufon.png,jigsaw puzzle
83086,http://www.mufoncms.com/files_jeud8334j/83086_submitter_file1__img5797.jpg,dome
83088,http://www.mufoncms.com/files_jeud8334j/83088_submitter_file1__Dotinthesky.jpg,barn
83090,http://www.mufoncms.com/files_jeud8334j/83090_submitter_file1__IMG1185.JPG,"nematode, nematode worm, roundworm"
83094,http://www.mufoncms.com/files_jeud8334j/83094_submitter_file2__image.png,"traffic light, traffic signal, stoplight"
83095,http://www.mufoncms.com/files_jeud8334j/83095_submitter_file1__20170411195444.jpg,"spotlight, spot"
83098,http://www.mufoncms.com/files_jeud8334j/83098_submitter_file1__0411171826.jpg,pole
83100,http://www.mufoncms.com/files_jeud8334j/83100_submitter_file1__20170411115938001.jpg,"spider monkey, Ateles geoffroyi"
83109,http://www.mufoncms.com/files_jeud8334j/83109_submitter_file1__location.jpg,"web site, website, internet site, site"
83111,http://www.mufoncms.com/files_jeud8334j/83111_submitter_file1__ufoovergaardaz.jpg,"American egret, great white heron, Egretta albus"
83130,http://www.mufoncms.com/files_jeud8334j/83130_submitter_file1__1.RectangularUFOWithStrangeContrailsPhotograph1Original.jpg,missile
83131,http://www.mufoncms.com/files_jeud8334j/83131_submitter_file1__fullsizeoutput183c.jpeg,kite
83133,http://www.mufoncms.com/files_jeud8334j/83133_submitter_file2__20170408161618.jpg,geyser
83134,http://www.mufoncms.com/files_jeud8334j/83134_submitter_file2__20170408161618.jpg,geyser
83135,http://www.mufoncms.com/files_jeud8334j/83135_submitter_file2__20170408161618.jpg,geyser
83137,http://www.mufoncms.com/files_jeud8334j/83137_submitter_file1__image.jpg,"quilt, comforter, comfort, puff"
83138,http://www.mufoncms.com/files_jeud8334j/83138_submitter_file1__20160922063639.jpg,"seashore, coast, seacoast, sea-coast"
83142,http://www.mufoncms.com/files_jeud8334j/83142_submitter_file1__IMG1139.JPG,"walking stick, walkingstick, stick insect"
83144,http://www.mufoncms.com/files_jeud8334j/83144_submitter_file1__500pxBMP8205.jpg,"parachute, chute"
83146,http://www.mufoncms.com/files_jeud8334j/83146_submitter_file1__1.TwoOrangeAndYellowUFOOrbsOriginal.JPG,rapeseed
83147,http://www.mufoncms.com/files_jeud8334j/83147_submitter_file1__1.OrangeAndYellowUFOOrbsPhotograph1Original.JPG,"nematode, nematode worm, roundworm"
83148,http://www.mufoncms.com/files_jeud8334j/83148_submitter_file1__1.BlueCenteredTypeUFOOriginal.JPG,digital clock
83149,http://www.mufoncms.com/files_jeud8334j/83149_submitter_file1__1.DomedSaucer2Enlarged.JPG,"airship, dirigible"
83155,http://www.mufoncms.com/files_jeud8334j/83155_submitter_file1__image.jpeg,"binder, ring-binder"
83156,http://www.mufoncms.com/files_jeud8334j/83156_submitter_file1__fullsizeoutput1859.jpeg,hay
83233,http://www.mufoncms.com/files_jeud8334j/83233_submitter_file1__IMG3092.JPG,"lakeside, lakeshore"
83234,http://www.mufoncms.com/files_jeud8334j/83234_submitter_file1__IMG3092.JPG,"lakeside, lakeshore"
83246,http://www.mufoncms.com/files_jeud8334j/83246_submitter_file2__20151217080613.jpg,street sign
83249,http://www.mufoncms.com/files_jeud8334j/83249_submitter_file1__1.TwoFlyingSaucersStuckTogetherOriginal.jpg,jellyfish
83252,http://www.mufoncms.com/files_jeud8334j/83252_submitter_file1__1.UFONearTailSectionofPassengerPlaneEnhanced.jpg,"warplane, military plane"
83253,http://www.mufoncms.com/files_jeud8334j/83253_submitter_file1__1.GlowingUFOPhotograph1Original.JPG,"parachute, chute"
83254,http://www.mufoncms.com/files_jeud8334j/83254_submitter_file1__StarLikeObjectPhotograph1.JPG,"spotlight, spot"
83262,http://www.mufoncms.com/files_jeud8334j/83262_submitter_file1__UFOtriangles.jpg,"flagpole, flagstaff"
83274,http://www.mufoncms.com/files_jeud8334j/83274_submitter_file1__chemtrailapril2017Gardendale.jpg,barn
83282,http://www.mufoncms.com/files_jeud8334j/83282_submitter_file1__IMG0070.JPG,umbrella
83283,http://www.mufoncms.com/files_jeud8334j/83283_submitter_file1__IMG0070.JPG,umbrella
83284,http://www.mufoncms.com/files_jeud8334j/83284_submitter_file1__IMG1e7a9c1b73c5668acaa32695be7a68c7V.jpg,"pool table, billiard table, snooker table"
83285,http://www.mufoncms.com/files_jeud8334j/83285_submitter_file1__UFOs3817.JPG,kite
83287,http://www.mufoncms.com/files_jeud8334j/83287_submitter_file1__results.jpg,bubble
83288,http://www.mufoncms.com/files_jeud8334j/83288_submitter_file1__ISSUFO.jpg,space shuttle
83364,http://www.mufoncms.com/files_jeud8334j/83364_submitter_file1__1.ReceiverTypeUFOOriginal.JPG,"nematode, nematode worm, roundworm"
83365,http://www.mufoncms.com/files_jeud8334j/83365_submitter_file1__1.TeignmouthDevonUFOOriginalCroped.jpg,"dock, dockage, docking facility"
83366,http://www.mufoncms.com/files_jeud8334j/83366_submitter_file1__20170423102242.jpg,"solar dish, solar collector, solar furnace"
83367,http://www.mufoncms.com/files_jeud8334j/83367_submitter_file1__1.EggShapedUFOWithPulsingLightPhotograph1Original.JPG,kite
83374,http://www.mufoncms.com/files_jeud8334j/83374_submitter_file1__IMG5504.JPG,kite
83380,http://www.mufoncms.com/files_jeud8334j/83380_submitter_file1__04192017lightinsky.jpg,kite
83381,http://www.mufoncms.com/files_jeud8334j/83381_submitter_file2__20170426231627.jpg,space shuttle
83387,http://www.mufoncms.com/files_jeud8334j/83387_submitter_file1__1.FourWhiteCigarUFOsOriginal.JPG,wing
83388,http://www.mufoncms.com/files_jeud8334j/83388_submitter_file1__1.LuminousLightDiscPhotograph1ContrastAdjust.jpg,kite
83392,http://www.mufoncms.com/files_jeud8334j/83392_submitter_file1__DSC4346.jpg,"traffic light, traffic signal, stoplight"
83394,http://www.mufoncms.com/files_jeud8334j/83394_submitter_file1__DSC4346.jpg,"traffic light, traffic signal, stoplight"
83395,http://www.mufoncms.com/files_jeud8334j/83395_submitter_file1__1.FlyingSaucerWithContrail2.jpg,"warplane, military plane"
83397,http://www.mufoncms.com/files_jeud8334j/83397_submitter_file1__1.UFOCheckingOutAVirginAtlanticPlanePhotograph1Original.JPG,airliner
83402,http://www.mufoncms.com/files_jeud8334j/83402_submitter_file1__20170425193613.jpg,"parachute, chute"
83405,http://www.mufoncms.com/files_jeud8334j/83405_submitter_file1__IMG0591.PNG,monitor
83417,http://www.mufoncms.com/files_jeud8334j/83417_submitter_file1__20170429171013.jpg,steel arch bridge
83426,http://www.mufoncms.com/files_jeud8334j/83426_submitter_file2__IMG0711.JPG,window screen
83427,http://www.mufoncms.com/files_jeud8334j/83427_submitter_file2__IMG0711.JPG,guillotine
83430,http://www.mufoncms.com/files_jeud8334j/83430_submitter_file1__IMG3321.JPG,"nematode, nematode worm, roundworm"
83437,http://www.mufoncms.com/files_jeud8334j/83437_submitter_file1__1.BridgwaterCarnivalUFOs2015.JPG,"carousel, carrousel, merry-go-round, roundabout, whirligig"
83438,http://www.mufoncms.com/files_jeud8334j/83438_submitter_file1__IMG83082.JPG,rapeseed
83441,http://www.mufoncms.com/files_jeud8334j/83441_submitter_file1__IMG6103UFO.jpg,"spotlight, spot"
83442,http://www.mufoncms.com/files_jeud8334j/83442_submitter_file1__IMG0141.JPG,"parachute, chute"
83456,http://www.mufoncms.com/files_jeud8334j/83456_submitter_file1__UFO1.jpg,"prison, prison house"
83459,http://www.mufoncms.com/files_jeud8334j/83459_submitter_file1__1.AmazingDaytimeGlowingSaucerOriginal.jpg,"parachute, chute"
83460,http://www.mufoncms.com/files_jeud8334j/83460_submitter_file1__DSC0593.JPG,"parachute, chute"
83461,http://www.mufoncms.com/files_jeud8334j/83461_submitter_file1__1.BizarreBlackMorphingUFOPhotograph1Original.JPG,"parachute, chute"
83463,http://www.mufoncms.com/files_jeud8334j/83463_submitter_file1__IMG15401.PNG,missile
83465,http://www.mufoncms.com/files_jeud8334j/83465_submitter_file1__IMG15401.PNG,missile
83477,http://www.mufoncms.com/files_jeud8334j/83477_submitter_file1__IMG4994.JPG,"traffic light, traffic signal, stoplight"
83478,http://www.mufoncms.com/files_jeud8334j/83478_submitter_file1__20170502011001.jpg,cabbage butterfly
83481,http://www.mufoncms.com/files_jeud8334j/83481_submitter_file1__UFO2.jpg,"lakeside, lakeshore"
