urls,caption,event_id
http://www.mufoncms.com/files_jeud8334j/79755_submitter_file1__20161011112332.jpg,a small airplane flying through a blue sky .,79755
http://www.mufoncms.com/files_jeud8334j/79754_submitter_file1__20161008205206.jpg,a black and white photo of a clock tower .,79754
http://www.mufoncms.com/files_jeud8334j/84415_submitter_file1__Esfera1Arturo1.jpg,a black and white photo of a plane flying in the sky,84415
http://www.mufoncms.com/files_jeud8334j/84407_submitter_file1__IMG04421.JPG,a view of a city street at night .,84407
http://www.mufoncms.com/files_jeud8334j/84406_submitter_file1__5.26.2017unknownobjectPalomarObservatoryCA.pngphoto2.jpg,a group of people flying kites in a field .,84406
http://www.mufoncms.com/files_jeud8334j/84400_submitter_file1__mystery1.JPG,a person is flying a kite in the air .,84400
http://www.mufoncms.com/files_jeud8334j/70386_submitter_file1__20150911204459.jpg,a traffic light sitting on the side of a road .,70386
http://www.mufoncms.com/files_jeud8334j/70383_submitter_file1__image.jpg,a group of giraffes standing in a field .,70383
http://www.mufoncms.com/files_jeud8334j/70374_submitter_file1__Coloradosky.jpg,a group of people standing on top of a train .,70374
http://www.mufoncms.com/files_jeud8334j/70372_submitter_file1__image1.jpg,a street scene with focus on a traffic light .,70372
http://www.mufoncms.com/files_jeud8334j/70369_submitter_file1__OVNIBali.JPG,a plane flying over a body of water .,70369
http://www.mufoncms.com/files_jeud8334j/70675_submitter_file1__Genesys5circled.JPG,a traffic light sitting on the side of a road .,70675
http://www.mufoncms.com/files_jeud8334j/70665_submitter_file1__IMG0292.JPG,an airplane flying through a cloudy blue sky .,70665
http://www.mufoncms.com/files_jeud8334j/70648_submitter_file1__ufo.jpg,a man in a suit and tie standing in front of a window .,70648
http://www.mufoncms.com/files_jeud8334j/70644_submitter_file1__whenshowingredandgreenlights.jpg,a black and white photo of a group of people .,70644
http://www.mufoncms.com/files_jeud8334j/80900_submitter_file1__20160520063908.jpg,a view of a beach with a boat in the distance .,80900
http://www.mufoncms.com/files_jeud8334j/80885_submitter_file1__2016101210.55.16.jpg,a flock of birds flying over a mountain .,80885
http://www.mufoncms.com/files_jeud8334j/80884_submitter_file1__041Personal.jpg,a large body of water with a lot of boats in it,80884
http://www.mufoncms.com/files_jeud8334j/80875_submitter_file1__IMG1485.JPG,a plane is flying in the sky over a mountain .,80875
http://www.mufoncms.com/files_jeud8334j/76402_submitter_file1__Capture.JPG,a bunch of birds that are flying in the air .,76402
http://www.mufoncms.com/files_jeud8334j/76397_submitter_file1__image.jpeg,a black and white photo of a street light .,76397
http://www.mufoncms.com/files_jeud8334j/76385_submitter_file1__PinkUFOneartheSun.1.1012540.jpg,a laptop computer sitting on top of a desk .,76385
http://www.mufoncms.com/files_jeud8334j/76378_submitter_file1__DSCI0014.JPG,a close up of a pair of scissors,76378
http://www.mufoncms.com/files_jeud8334j/76376_submitter_file1__image.jpeg,a group of people flying kites in a park .,76376
http://www.mufoncms.com/files_jeud8334j/76373_submitter_file1__UFO.png,a close up of a pair of scissors,76373
http://www.mufoncms.com/files_jeud8334j/88360_submitter_file1__image.jpg,a black and white photo of a pair of scissors .,88360
http://www.mufoncms.com/files_jeud8334j/88356_submitter_file1__UFO1.jpg,a banana and a cup of coffee on a table .,88356
http://www.mufoncms.com/files_jeud8334j/88347_submitter_file1__STC0219.JPG,a view of a mountain range with mountains in the background .,88347
http://www.mufoncms.com/files_jeud8334j/83773_submitter_file2__LRMEXPORT20170511211321.jpg,a plane flying in the sky with a sky background,83773
http://www.mufoncms.com/files_jeud8334j/83772_submitter_file1__IMG20170506105419.jpg,a person holding a snowboard in the air .,83772
http://www.mufoncms.com/files_jeud8334j/83760_submitter_file1__DSC01519.JPG,a person flying a kite in a cloudy sky .,83760
http://www.mufoncms.com/files_jeud8334j/83759_submitter_file1__DSC01519.JPG,a person flying a kite in a cloudy sky .,83759
http://www.mufoncms.com/files_jeud8334j/83754_submitter_file1__fullsizeoutput21d2.jpeg,a person flying a kite in a field .,83754
http://www.mufoncms.com/files_jeud8334j/83753_submitter_file1__IMG8256.JPG,a large building with a clock on it .,83753
http://www.mufoncms.com/files_jeud8334j/83750_submitter_file1__IMG1950.JPG,a black and white photo of a person holding a frisbee .,83750
http://www.mufoncms.com/files_jeud8334j/83746_submitter_file1__image.jpeg,a window with a reflection of a mirror,83746
http://www.mufoncms.com/files_jeud8334j/83743_submitter_file1__IMG4371.JPG,a plane flying in the sky over a city .,83743
http://www.mufoncms.com/files_jeud8334j/83742_submitter_file1__Screenshot20170515153635.png,a large jetliner flying through a cloudy blue sky .,83742
http://www.mufoncms.com/files_jeud8334j/78370_submitter_file1__PathClouds1.jpg,a view of a city street from a plane .,78370
http://www.mufoncms.com/files_jeud8334j/78369_submitter_file1__IMG4277.JPG,a black and white photo of a red light,78369
http://www.mufoncms.com/files_jeud8334j/78367_submitter_file1__image.jpeg,a view of a window from a window .,78367
http://www.mufoncms.com/files_jeud8334j/78366_submitter_file1__image.jpeg,a view of a window from a window .,78366
http://www.mufoncms.com/files_jeud8334j/78365_submitter_file1__DSCN1259.JPG,a man flying through the air while riding a snowboard .,78365
http://www.mufoncms.com/files_jeud8334j/78355_submitter_file1__IMG4886.jpg,a city street at night with a traffic light .,78355
http://www.mufoncms.com/files_jeud8334j/78351_submitter_file1__wpss201604140008.png,a bird is perched on top of a car .,78351
http://www.mufoncms.com/files_jeud8334j/78350_submitter_file1__wpss201604140008.png,a bird is perched on top of a car .,78350
http://www.mufoncms.com/files_jeud8334j/78342_submitter_file1__image.jpeg,a plane flying over a body of water .,78342
http://www.mufoncms.com/files_jeud8334j/79130_submitter_file1__20160913224149.jpg,a group of people flying kites in the sky .,79130
http://www.mufoncms.com/files_jeud8334j/79126_submitter_file1__image.jpeg,a group of people flying kites in a park .,79126
http://www.mufoncms.com/files_jeud8334j/79120_submitter_file1__image.jpeg,a group of people flying kites in a field .,79120
http://www.mufoncms.com/files_jeud8334j/79116_submitter_file1__20160912190020.jpg,a person riding a skate board on a city street,79116
http://www.mufoncms.com/files_jeud8334j/79114_submitter_file1__received1394324667250902.jpeg,a large grassy field with a clock tower .,79114
http://www.mufoncms.com/files_jeud8334j/79112_submitter_file1__AndersonPass.jpg,a large mountain range with a mountain in the background .,79112
http://www.mufoncms.com/files_jeud8334j/79101_submitter_file1__IMG1758.jpg,a black and white photo of a person holding a cell phone,79101
http://www.mufoncms.com/files_jeud8334j/90368_submitter_file1__20171117155446.jpg,a view of a mountain range from a plane .,90368
http://www.mufoncms.com/files_jeud8334j/84036_submitter_file1__20170528234828.jpg,a black and white photo of an old building .,84036
http://www.mufoncms.com/files_jeud8334j/84034_submitter_file1__DSC0051.JPG,a horse grazing on a lush green hillside .,84034
http://www.mufoncms.com/files_jeud8334j/84032_submitter_file1__DJ740.jpg,a group of people sitting on a bench in a park .,84032
http://www.mufoncms.com/files_jeud8334j/84025_submitter_file2__IMG3464.JPG,a tall clock tower with a sky background,84025
http://www.mufoncms.com/files_jeud8334j/84024_submitter_file1__P1200699.JPG,a kite flying in the sky with a sky background,84024
http://www.mufoncms.com/files_jeud8334j/84023_submitter_file1__IMG0725.JPG,a person flying a kite in a cloudy sky .,84023
http://www.mufoncms.com/files_jeud8334j/84021_submitter_file2__IMG1251.JPG,a black and white photo of a kite flying in the sky .,84021
http://www.mufoncms.com/files_jeud8334j/84019_submitter_file1__IMG0178.JPG,a plane flying in the sky with a sky background,84019
http://www.mufoncms.com/files_jeud8334j/84018_submitter_file1__6752616662464189367921244n.jpg,a herd of giraffe standing on top of a lush green field .,84018
http://www.mufoncms.com/files_jeud8334j/84012_submitter_file2__2017052422.13.29.png,a bird flying over a body of water .,84012
http://www.mufoncms.com/files_jeud8334j/79643_submitter_file1__113.jpg,a kite flying in the sky with a sky background,79643
http://www.mufoncms.com/files_jeud8334j/79641_submitter_file1__14567551101543021994442304384834184153067083o.jpg,a close up of a pair of scissors,79641
http://www.mufoncms.com/files_jeud8334j/79636_submitter_file1__IMG1981.jpg,a traffic light hanging from the side of a building .,79636
http://www.mufoncms.com/files_jeud8334j/79635_submitter_file1__IMG5960.JPG,a cow laying on the ground next to a beach .,79635
http://www.mufoncms.com/files_jeud8334j/79633_submitter_file1__20160914192702.jpg,a large jetliner flying over a large body of water .,79633
http://www.mufoncms.com/files_jeud8334j/79632_submitter_file1__20160925143927.jpg,a close up of a stuffed animal on a window sill,79632
http://www.mufoncms.com/files_jeud8334j/79625_submitter_file1__UFO.JPG,a bird perched on top of a tree branch .,79625
http://www.mufoncms.com/files_jeud8334j/79621_submitter_file2__image.jpg,a close up of a lit up clock,79621
http://www.mufoncms.com/files_jeud8334j/79620_submitter_file2__image.jpg,a close up of a lit up clock,79620
http://www.mufoncms.com/files_jeud8334j/79618_submitter_file1__image.jpeg,a red fire hydrant sitting in the middle of a field .,79618
http://www.mufoncms.com/files_jeud8334j/77706_submitter_file1__image.jpeg,a couple of birds flying over a forest .,77706
http://www.mufoncms.com/files_jeud8334j/77705_submitter_file1__image.jpeg,a person is doing a trick on a skateboard .,77705
http://www.mufoncms.com/files_jeud8334j/77702_submitter_file1__20160715174328.jpg,a flock of birds flying over a forest .,77702
http://www.mufoncms.com/files_jeud8334j/77699_submitter_file1__GForssWatchingthefullsolsticemoon2016smallfile.jpg,a person holding a stuffed animal in their hand .,77699
http://www.mufoncms.com/files_jeud8334j/77698_submitter_file1__1002553.JPG,a large jetliner flying through a cloudy blue sky .,77698
http://www.mufoncms.com/files_jeud8334j/77694_submitter_file1__image.jpeg,a kite flying in the sky over a tree .,77694
http://www.mufoncms.com/files_jeud8334j/77692_submitter_file1__0524hrs.JPG,a city street at night with a traffic light .,77692
http://www.mufoncms.com/files_jeud8334j/77690_submitter_file1__Mufon.png,a group of kites flying in the sky .,77690
http://www.mufoncms.com/files_jeud8334j/77689_submitter_file1__image.jpeg,a group of people flying kites in a park .,77689
http://www.mufoncms.com/files_jeud8334j/77688_submitter_file1__IMG20160709183134.jpg,a person holding a pair of scissors in their hands .,77688
http://www.mufoncms.com/files_jeud8334j/77687_submitter_file1__201617.jpg,a plane flying in the sky over a building .,77687
http://www.mufoncms.com/files_jeud8334j/77682_submitter_file1__WP20160707141938Rich.jpg,a black and white photo of a fire hydrant .,77682
http://www.mufoncms.com/files_jeud8334j/77680_submitter_file1__image.jpg,a fire hydrant in the middle of a forest .,77680
http://www.mufoncms.com/files_jeud8334j/77677_submitter_file1__elbaaroundmarch1997ufo.jpg,a black and white photo of a park bench .,77677
http://www.mufoncms.com/files_jeud8334j/77675_submitter_file1__image.jpeg,a bench on a beach near a body of water,77675
http://www.mufoncms.com/files_jeud8334j/71051_submitter_file1__20150927213904.jpg,a traffic light suspended over a city street .,71051
http://www.mufoncms.com/files_jeud8334j/71045_submitter_file1__object.jpg,a plane flying in the sky over a building .,71045
http://www.mufoncms.com/files_jeud8334j/71037_submitter_file1__20150917211333.jpg,a black and white photo of a street light .,71037
http://www.mufoncms.com/files_jeud8334j/71036_submitter_file1__20150917211333.jpg,a black and white photo of a street light .,71036
http://www.mufoncms.com/files_jeud8334j/71033_submitter_file1__VCC0D.jpg,a clock tower in the middle of a city .,71033
http://www.mufoncms.com/files_jeud8334j/71030_submitter_file1__20150904233049resized.jpg,a man standing in the water with a frisbee .,71030
http://www.mufoncms.com/files_jeud8334j/71029_submitter_file1__image.jpeg,a person flying a kite on a beach .,71029
http://www.mufoncms.com/files_jeud8334j/71025_submitter_file1__UFO93015.jpg,a tall clock tower with a sky background,71025
http://www.mufoncms.com/files_jeud8334j/71024_submitter_file1__CAM00632.jpg,a person riding a skate board at night,71024
http://www.mufoncms.com/files_jeud8334j/80390_submitter_file3__ufo1.png,a kite is flying high in the sky .,80390
http://www.mufoncms.com/files_jeud8334j/80389_submitter_file1__20161111162304.jpg,a kite flying in the sky with a sky background,80389
http://www.mufoncms.com/files_jeud8334j/80386_submitter_file1__20161112175021.jpg,a city street filled with lots of traffic .,80386
http://www.mufoncms.com/files_jeud8334j/80381_submitter_file1__ufo1.jpg,a small plane flying over a body of water .,80381
http://www.mufoncms.com/files_jeud8334j/80379_submitter_file1__20161112185126.jpg,a tall clock tower with a sky background,80379
http://www.mufoncms.com/files_jeud8334j/80375_submitter_file1__20161112181451.jpg,a black and white photo of a person holding an umbrella,80375
http://www.mufoncms.com/files_jeud8334j/80372_submitter_file1__IMG2242.JPG,a bunch of kites that are flying in the sky .,80372
http://www.mufoncms.com/files_jeud8334j/80367_submitter_file1__20161112map.jpg,a group of people playing a game of tennis .,80367
http://www.mufoncms.com/files_jeud8334j/89142_submitter_file1__3343B3B497B642F1868872CD2E7A0646.png,a large white clock tower towering over a city .,89142
http://www.mufoncms.com/files_jeud8334j/89140_submitter_file1__BBEC7A5E471A43CC9D0421379B3AB91F.jpeg,a group of people flying kites in a field .,89140
http://www.mufoncms.com/files_jeud8334j/89139_submitter_file1__FBIMG1502050955572.jpg,a plane flying over a large body of water .,89139
http://www.mufoncms.com/files_jeud8334j/89138_submitter_file1__20170210153531.jpg,a group of airplanes flying through a cloudy sky .,89138
http://www.mufoncms.com/files_jeud8334j/89129_submitter_file1__IMG19262.jpg,a train traveling down tracks next to a building .,89129
http://www.mufoncms.com/files_jeud8334j/89127_submitter_file1__DSC1389.JPG,a blue and white plane flying in the sky,89127
